customer_id,related_customer_id,relationship_type,risk_weight,is_active
5X<8m$J3,FX<gn)x3,co_borrower,0.718,true
iScmm7(0,m!<j%qz0,co_borrower,0.924,true
Fvczn$zb,5#k@n($K,co_borrower,0.729,true
g%(6n$z8,5v<Fjq1j,co_borrower,0.918,true
5<y6Dqx2,5%%8&(jd,co_borrower,0.728,true
5Xcgn7zj,5&y8D)8&,co_borrower,0.847,true
5X%@S((8,gS%zjrz0,co_borrower,0.713,true
5!y*D&8b,5Xk8%$1M,co_borrower,0.922,true
5vF6m)10,MXyjmyz&,co_borrower,0.848,true
g<<F&yz3,5#%FVrz8,co_borrower,0.708,true
5XkF%$e3,5S(zn&C8,co_borrower,0.721,true
5X%F&Be0,m<Fzm$zj,co_borrower,0.707,true
5Xc8V(jd,5<$$D&e3,co_borrower,0.82,true
gvyF0BCd,5%%80$80,co_borrower,0.726,false
F%k@mq83,5%$6%r(j,co_borrower,0.91,true
gXFgV)1d,5SL8Sqe&,co_borrower,0.83,true
m<H6n7$8,5X<$D(xd,co_borrower,0.942,false
FXkFSy8j,M&(@&%10,co_borrower,0.904,true
9!yjS%80,5X<*b)xd,co_borrower,0.751,true
5XygDyz8,5mc@nq(M,co_borrower,0.886,true
5oy@b782,g!<6n$12,co_borrower,0.784,true
g#kzjyjM,5m%jjy8d,co_borrower,0.834,true
gXkFm%13,5Xc$Vy8&,co_borrower,0.923,true
iS<z&r(3,5X%j0)1b,co_borrower,0.848,true
5vFzV&(j,5Xk$DB(8,co_borrower,0.837,true
iX<@%%z&,5mcgm7j2,co_borrower,0.772,true
9!yj&$8&,g<kF%$e&,co_borrower,0.947,true
5X<jjBx3,5o<z%qCj,co_borrower,0.753,true
MXy*0BJ0,5mL@%&ed,co_borrower,0.808,false
5Xk@j($3,g!(z0q1&,co_borrower,0.891,false
gX(jmyJ0,5mLF0%8&,co_borrower,0.871,true
5#y$n(8K,5mH8Dyz&,co_borrower,0.939,true
g<HFV7zK,5SL$nBxb,co_borrower,0.937,true
5#%FbyCM,5X(8S(zK,co_borrower,0.837,true
5XyF&%xK,F%<80%JM,co_borrower,0.839,true
iScmmrx8,g!yFb$e&,co_borrower,0.85,false
F%k807$2,MXy*0BJ0,co_borrower,0.877,false
gSy$m(8&,iS<8j&zK,co_borrower,0.768,true
5S<@&yJb,5m(jb$80,co_borrower,0.759,true
gSy6Dr1b,9SLmSy(0,co_borrower,0.945,true
5X%@0rxb,5SL@%&$8,co_borrower,0.922,true
5&Fzjqz2,iSc*S$1d,co_borrower,0.896,false
g!yF%%jK,5v$FD&e2,co_borrower,0.806,true
5X<*D&jb,5SH$n7eK,co_borrower,0.705,true
5<kzb$zM,gokFS&$j,co_borrower,0.744,true
5ocz&rzb,iSLF0$JK,co_borrower,0.745,false
gmk@0(jM,5X%g0q(d,co_borrower,0.871,true
5XLzjy8K,Xv%jV$zM,co_borrower,0.83,true
5&Fz0rj2,5Scj0&(d,co_borrower,0.917,false
5!%$%)e2,5mFFV(1d,co_borrower,0.725,false
5Xk*0r$0,N<<F&yxj,co_borrower,0.755,true
5X<6m(x0,5<Fz0($d,co_borrower,0.88,true
gv<$m7zd,m<F*jy1&,co_borrower,0.821,true
5m$8V%80,5SFFn$10,co_borrower,0.728,true
5XkF%(j2,9Xy@m78d,co_borrower,0.879,false
5oy6nyJM,5m(8Dr(M,co_borrower,0.802,true
5XkzS)$8,5vFzD$jb,co_borrower,0.752,true
FS<zm7x2,5X%zV7jj,co_borrower,0.831,true
5S%$0B1b,5X<6S%e2,co_borrower,0.88,true
iXcFm&CM,iSLFj)(d,co_borrower,0.782,true
5oH@0%C8,MXy6V)Cb,co_borrower,0.843,true
5!(FVy8&,gokFn7$2,co_borrower,0.922,false
F%kmD%CK,gX$Fm7$K,co_borrower,0.738,false
g%cFD7zK,5X<@D)Cd,co_borrower,0.932,true
5%Fm0q(0,iS%zDrCK,co_borrower,0.824,true
5XkzDBCb,5oLzjq8b,co_borrower,0.762,true
F%y6n7(M,g<<zS(j&,co_borrower,0.911,false
5!yF%)(8,iX<zn((j,co_borrower,0.946,true
5X%6S)jd,5%%8j(z3,co_borrower,0.849,true
5X%@0)1K,m!<@b&(2,co_borrower,0.91,true
5ocFSrC&,5<LFm%(2,co_borrower,0.853,false
g!%6&&(K,go(*Dq1b,co_borrower,0.713,true
FX$8n)Jd,5mFjm%$2,co_borrower,0.876,true
5SFgVB18,m<FFmreb,co_borrower,0.879,true
5%LF&)z8,5X<gDyjK,co_borrower,0.805,true
gmk@VBjK,5SH8j&xK,co_borrower,0.787,true
j%%F0$J&,5X%m%qJ2,co_borrower,0.702,true
9X$$0$JM,iSLFj%j8,co_borrower,0.846,true
5%c6S7(d,Xv%jj$$M,co_borrower,0.915,true
5Xyz0((M,gX%j0&CM,co_borrower,0.75,true
g<$z&$$&,g%kjbq1d,co_borrower,0.947,true
M<LzS(J8,gX(mDrj3,co_borrower,0.705,true
g&kF&$8b,5%(8&rjj,co_borrower,0.799,true
mo<@&7(M,gokFbrjd,co_borrower,0.919,true
gv%Fmq$K,5X%z0qz2,co_borrower,0.796,true
F%<6SyeK,5Sc6jyJM,co_borrower,0.73,true
5X<jj(z2,g<$z&$$&,co_borrower,0.878,false
5o(z%Bzd,5%yFVqeM,co_borrower,0.734,false
F%kg0%JM,9!y@%)(K,co_borrower,0.713,true
5SL$mrej,g<%FD78M,co_borrower,0.9,true
5%$6%r(j,5XFm0(e&,co_borrower,0.755,false
9Xy@V%(M,5%<6&$8M,co_borrower,0.743,true
g!yFb$j&,gXy6j7Jd,co_borrower,0.84,false
g!yFj78M,5XkFb)(8,co_borrower,0.944,true
5#cFm78d,5X%m0&JM,co_borrower,0.853,false
Nm<Fm$zd,F%k@0(C0,co_borrower,0.723,true
9Xk$V780,m<F*%((K,co_borrower,0.853,true
5X%j0qe3,5XLmjB88,co_borrower,0.759,true
Fokzm7(K,gXHzm782,co_borrower,0.745,false
ivcgj%z&,5S($Vr$8,co_borrower,0.714,true
gokFSyCK,5#<$VBj0,co_borrower,0.942,true
5v<$V7C2,MSy6&rz8,co_borrower,0.799,true
X#%FmB(b,5X%@D$e&,co_borrower,0.773,true
5SLzVy13,X#%FmB(b,co_borrower,0.868,false
5m%mny$d,5<$$D&e3,co_borrower,0.719,true
5&<Fj%e8,5!Lz&&$8,co_borrower,0.944,true
5SL$&%x3,gX(mD&(2,co_borrower,0.705,false
MXy6V)Cb,m#kF&rxj,co_borrower,0.75,true
5&$80Bj&,5mHz&)eb,co_borrower,0.745,true
gSFFDyed,5XygS&xd,co_borrower,0.87,false
Mo%FmyJM,F%k@mq(3,co_borrower,0.74,false
5!yF%r1&,5S%@S7x&,co_borrower,0.821,true
5XFzb7$M,Xv%$S7z8,co_borrower,0.903,false
iX<z%yeb,gXkm&r(8,co_borrower,0.89,true
9X%j%rJ3,5X%6%)zj,co_borrower,0.848,true
9m$F0782,5mF6VqJ3,co_borrower,0.7,true
gvFF0yCb,5v%z0$1&,co_borrower,0.896,true
iSLgmyeM,iXyzn&j2,co_borrower,0.743,false
5mH*0q83,5X<jD7z0,co_borrower,0.834,true
5XkmSBJ&,FvcznB(0,co_borrower,0.775,false
5X%g&Bzj,5S%@S7xd,co_borrower,0.826,true
5<F$bBjj,XvkF0%$2,co_borrower,0.861,true
g&%Fnq$d,gSkFb&e&,co_borrower,0.771,false
9X$$&B(0,5%Fm0)Cb,co_borrower,0.732,true
gokFVyC2,gX(jnq10,co_borrower,0.881,true
iX<$j$jj,5#Lgny(j,co_borrower,0.852,false
FX(Fn(Jj,5v$g0%eM,co_borrower,0.793,false
m<Fjm)j0,5XyFjyCM,co_borrower,0.704,false
5Xk60B8j,5mHjD)e8,co_borrower,0.893,true
mmFzm(1K,5&czDqj&,co_borrower,0.705,true
5Xk6b$eb,5mHz&)eb,co_borrower,0.838,true
No<Fb&e2,5X<gVBxb,co_borrower,0.938,true
iSLFj%j8,5X%6myxb,co_borrower,0.82,true
5X%jn7JK,9!yz%)eM,co_borrower,0.82,true
5<$$j%88,5m$@m)z&,co_borrower,0.946,true
5X(Fm)xb,5oy6n(jK,co_borrower,0.877,false
5Xcgn7zj,5m(*&(Jd,co_borrower,0.903,true
5<yF&yj8,5v%Fm)1b,co_borrower,0.92,true
5Xy*byjb,5Xk6&q(3,co_borrower,0.794,true
iXcFm7$2,5%<8V)$8,co_borrower,0.762,true
5SL8%)8j,5Xk$%&J8,co_borrower,0.824,false
F%y6n&1b,gok8&%J3,co_borrower,0.743,true
MXyzV%ej,5X<6V(8K,co_borrower,0.847,true
5oymjBzb,gXFgV%(d,co_borrower,0.779,false
5o$6&7j0,m%yzV$8b,co_borrower,0.846,true
F%k8&&zM,5mc6jqj2,co_borrower,0.705,true
5<$gSye0,g<(Fj($j,co_borrower,0.799,false
gSy6Dr1b,5XL*V($2,co_borrower,0.793,false
5S%@S7x&,5Xkz&((K,co_borrower,0.942,true
g&kF&$(3,5X<jnq$8,co_borrower,0.745,true
5%<8Sqj3,gX(jD)Cj,co_borrower,0.909,true
5X(@m(zd,5%kzSqCj,co_borrower,0.713,true
go$Fb&$0,i<$F0B8&,co_borrower,0.842,true
m%km&7e3,N<<zV(Jd,co_borrower,0.918,false
5o<zn&Jd,g!y$m%zb,co_borrower,0.806,true
5X%Fby(0,5&Fzjqz2,co_borrower,0.906,true
5!ymD%x2,5X%60&J2,co_borrower,0.85,false
gv$F&%83,5X<$%$j&,co_borrower,0.879,true
Xv%jDq88,9!yjb$J&,co_borrower,0.747,true
5o<$&yC2,gmczmr1K,co_borrower,0.887,false
5XyFS&J8,5&Fz078M,co_borrower,0.853,true
5%$jm(83,5mcgVyJd,co_borrower,0.851,false
5SF8n7x3,5%<8ny18,co_borrower,0.867,true
gok@myzK,gv$F%q13,co_borrower,0.949,true
mS<jnyj&,gvHFD(12,co_borrower,0.84,false
5o<@m7ej,5%(8D$xd,co_borrower,0.783,false
m<%$S%8b,5S%6n&J2,co_borrower,0.772,true
Nm<Fj((j,5X<$%$j&,co_borrower,0.759,true
5X(80($M,5!Lz&&$8,co_borrower,0.738,true
F%$zSB(8,gX$6&rz&,co_borrower,0.835,true
m<H6n7$8,5X<6mB$3,co_borrower,0.734,true
5XkFb7jd,gXkF&y8b,co_borrower,0.823,false
5XH8nqj0,gX(m&78K,co_borrower,0.935,true
m%y$n$(8,gXy$V$88,co_borrower,0.705,true
MXy$%q18,5Xy*V7C3,co_borrower,0.879,true
5SHF0&jK,g%%gS%(0,co_borrower,0.834,true
gmLF&rzK,5X<*S$j&,co_borrower,0.893,true
Fvcz%%$2,5Xy*m(j2,co_borrower,0.882,true
5X%g0B$M,5ScmmqJK,co_borrower,0.768,true
Fo<$&qxK,gX%g&BC0,co_borrower,0.826,true
gXygm%j8,F%k6V7x2,co_borrower,0.928,false
gX(*n)(0,5X%@m%(j,co_borrower,0.831,true
5SLF&)J2,iXFFmreM,co_borrower,0.879,false
5<k$n%13,F%k@m$8M,co_borrower,0.798,true
iXyzn&j2,9X%jVBxj,co_borrower,0.845,true
FvHFV7Jb,5Sk$V&(M,co_borrower,0.805,true
9!y$%%(&,FS<$b%J&,co_borrower,0.708,true
g!yFb$e&,9!y$jqjd,co_borrower,0.903,false
F%<@S%e3,5X<m&r(b,co_borrower,0.803,false
5o$6D$eM,ivkj&(x8,co_borrower,0.804,true
g%cz07$M,5Xy*n%C&,co_borrower,0.723,true
5X%Fmqzb,5m(60y13,co_borrower,0.735,true
5SFzS)eK,5Xy*S(J2,co_borrower,0.876,true
No<F&y$j,5%(8DqzK,co_borrower,0.81,false
gvcF%788,5Xy8S&8K,co_borrower,0.803,true
5Xk6Vrej,5SLg%q1d,co_borrower,0.833,false
5mL8Vqe3,5Xc8%(8K,co_borrower,0.74,false
Fo%$0(x8,9Xy@mqC3,co_borrower,0.765,true
5m$@&yz2,5!LjSB88,co_borrower,0.82,false
5X<@0q1K,g!yFb$e&,co_borrower,0.709,true
M#<$jr$M,5Sc$Sq1K,co_borrower,0.795,false
9X%6S$J8,gXc@m7jd,co_borrower,0.919,true
gv%zb7(0,5ocFm)x&,co_borrower,0.812,false
FS<z&&x0,g%(jm$Jj,co_borrower,0.945,true
FXkFS$Cb,5S(F0%J3,co_borrower,0.923,true
MXyFb%j2,5Xyjm(e2,co_borrower,0.754,true
5%F@%%jM,gm($%&jb,co_borrower,0.885,true
5mc8&(8b,gX<jDq82,co_borrower,0.882,true
5%y$&)z3,F%<@S)j0,co_borrower,0.868,true
5%y@mBC2,9SLmSy(0,co_borrower,0.704,true
MXyj07z2,5XkF%7zM,co_borrower,0.731,true
5oy6V7J8,5X(8Sq1b,co_borrower,0.883,true
5mc*Vq$2,5Xyjm(e2,co_borrower,0.765,true
gXy6j7Jd,g!y*jB88,co_borrower,0.85,true
g<$zDBed,5m<zV%8b,co_borrower,0.791,false
ivc6D(C&,5Xk$m%jj,co_borrower,0.772,true
go$FS&ed,5X%zVBeK,co_borrower,0.842,false
Xv%Fm&88,5oc*m%$d,co_borrower,0.727,true
5X<gb%1b,ivcgj%z&,co_borrower,0.742,true
9X$$j%x8,5m(jn%$j,co_borrower,0.828,true
5Xkm&Bzd,9!HzD7x2,co_borrower,0.864,false
5%<FSy1j,5S<Fn&j0,co_borrower,0.877,true
5X<6bqJj,5X(@mq8j,co_borrower,0.823,true
gX%gS7eK,F%k807j8,co_borrower,0.714,true
5X<60yz2,Fmy6VB13,co_borrower,0.867,true
5Xk6%r13,gvy6mr82,co_borrower,0.854,true
5ok80BCM,5X<zS($b,co_borrower,0.8,true
5mc6by8&,9!yj%qj&,co_borrower,0.791,true
X!<6%rz8,5m<6b%xK,co_borrower,0.914,false
5mcgb)(8,gok60&88,co_borrower,0.914,true
5XyFD$8M,5v<@0q(3,co_borrower,0.85,true
Xm<8V%(K,FvcznBe0,co_borrower,0.713,true
g<<zS(82,5X%jmBJ0,co_borrower,0.923,true
5m%$mre&,iS<j%7zd,co_borrower,0.726,true
5#cFm)$j,5Xk6m(Jj,co_borrower,0.855,true
5X<*b)(M,iSc80y$3,co_borrower,0.892,true
F%y6b(z8,5X%@Vq1d,co_borrower,0.786,true
5!kzn7Jb,9!yzj$(3,co_borrower,0.778,false
gXc@m7jd,5Xy*m(j2,co_borrower,0.766,true
5%czSr$8,F!yz%)80,co_borrower,0.819,true
MmkFm$ej,5%%Fb)C8,co_borrower,0.763,true
gm%Fm7eK,5&$jm)jd,co_borrower,0.748,false
gX(m&78K,5S<Fn&j0,co_borrower,0.808,true
go<$j7(3,5!Lzb((3,co_borrower,0.792,true
5SL8S)z0,5!(zm788,co_borrower,0.87,true
gSk8%&Jj,XX<807zd,co_borrower,0.82,true
M&(80qJb,5X%mjq1&,co_borrower,0.813,false
go$zD)(j,5%<$SB1j,co_borrower,0.94,false
5X%Fj&Cj,m<Fzm$zj,co_borrower,0.875,true
gXkzm%Jb,gXFgV7z2,co_borrower,0.833,false
5SL6Vy(0,M&($D&jb,co_borrower,0.703,false
iX<$D&8M,gX%jnrJK,co_borrower,0.763,true
5X%zSyx3,5%Fjb%82,co_borrower,0.807,true
5X%@0)CK,5X<8%$j0,co_borrower,0.925,true
X#kFmB13,5SH$D%CM,co_borrower,0.878,true
iSLFj%C8,5X<Fn$x2,co_borrower,0.745,true
5!Lzn(JK,9S<zSqe3,co_borrower,0.743,true
5#LjDrzM,5%<8%red,co_borrower,0.95,true
5S<jmB8b,ivc6&7J&,co_borrower,0.739,false
gX(jj((b,5Xkzb)8j,co_borrower,0.711,true
gXy$S&Jj,5Xk$D7(j,co_borrower,0.912,true
5X%gjq10,5o(zS($0,co_borrower,0.829,true
5Xc8%)(2,5%Fjb%82,co_borrower,0.805,false
5Xy*VrJj,5X(mj(12,co_borrower,0.925,true
5SH8Dyz2,5X%*D$eK,co_borrower,0.902,true
gX<j0rC&,5o$6S713,co_borrower,0.874,false
5vyj&rj&,FX<gn)x3,co_borrower,0.917,true
jXkF0r(d,MXy$Sr1d,co_borrower,0.923,true
5%%80$80,F&<Fm7xM,co_borrower,0.824,true
FX<Fn$J0,5Xkz0(j0,co_borrower,0.833,true
5X$$jrx3,Fo%m0reb,co_borrower,0.741,true
g<(Fj($j,5&%zS7$j,co_borrower,0.833,true
5Sc$j(8d,gmk@0(jM,co_borrower,0.816,false
g!cFjrCK,5X%F&)10,co_borrower,0.861,true
5S<8Sq1M,FS<$nyJ3,co_borrower,0.834,false
5XFgm&zM,5XL8DB1j,co_borrower,0.864,true
iSc80y$3,m<Hg%)x8,co_borrower,0.755,true
5X%j0&e&,5XkF%(j2,co_borrower,0.829,true
5X%mjq1&,FvHF07C8,co_borrower,0.777,true
j%%F0(jM,5X(8S(zK,co_borrower,0.916,true
iS<z&(eb,5X<6%7Jj,co_borrower,0.803,true
5XkF%BJ0,9!yzj$(3,co_borrower,0.881,true
5ok@m(j8,5oH$%(xd,co_borrower,0.896,false
5!y80yz8,5#L*m$j8,co_borrower,0.802,true
g&cF&%z2,gv(FDB88,co_borrower,0.72,true
MmkF&7j8,gXkz%&z2,co_borrower,0.703,true
5X<$VrC0,5Xk8S$xM,co_borrower,0.761,true
5Xkzj)xj,F&Hzmyeb,co_borrower,0.73,true
5m%mV&$&,g&%zj((b,co_borrower,0.719,false
5SH*V&Jb,5X<6%7Jj,co_borrower,0.872,true
F%<zV)10,5m(*&7CM,co_borrower,0.838,true
5SH@mBej,F&Hzmyeb,co_borrower,0.909,true
5mc@nq(M,mm(FS7C2,co_borrower,0.858,true
M#<$&7j8,gX(mmr(M,co_borrower,0.832,false
g%kznq1&,gmcz0qzM,co_borrower,0.77,false
5X%8brJM,m!F8b$8j,co_borrower,0.776,true
5Xc$jr8&,5!k$mr(&,co_borrower,0.939,true
5S(m%%z8,gvLFbBJ0,co_borrower,0.764,true
m<HjmBJ3,FS<@jBCb,co_borrower,0.91,true
iS<zV%Jd,gXyj%)(8,co_borrower,0.72,false
gvcF%788,5<k$0((2,co_borrower,0.917,false
5#Lmb&1&,5XF6jBJ3,co_borrower,0.741,true
F%$zDyC3,5Xy*&BC&,co_borrower,0.775,true
5Symjrjb,g!F$&&eM,co_borrower,0.933,true
5X<6%7Jj,5X(8n%j8,co_borrower,0.887,false
X!<$S(C2,5v$8m7Cb,co_borrower,0.702,true
gSFFD(Cj,FoyFS&x&,co_borrower,0.73,true
9X%jn($8,m&LFm%z3,co_borrower,0.792,true
5XyF%y8b,5SH*Sy88,co_borrower,0.725,true
5Xk6bBJb,MXy@br1j,co_borrower,0.945,true
M&<zmqJ2,5ok$n&$d,co_borrower,0.944,true
iS<8D783,gvHFD&xb,co_borrower,0.734,true
g!yzDyz&,5Xkgb)C3,co_borrower,0.935,true
gSL8nBJj,5vy60Bx8,co_borrower,0.753,true
5X<g0(jd,5X%mb%xj,co_borrower,0.788,true
9Xy$%rj&,5o<znqx8,co_borrower,0.735,true
5!y6%)Cd,gX<j&)(b,co_borrower,0.848,true
gX(*&712,5Xkz0&xj,co_borrower,0.934,true
5XF*n(x3,Xm<8V%(K,co_borrower,0.718,true
iSLzDBC0,5XFjbrJj,co_borrower,0.865,true
5mFzm)Cb,5X%j0q18,co_borrower,0.784,false
9!y@%(8j,gmHFjq80,co_borrower,0.855,false
5X<*&rJ2,iS<z&(xj,co_borrower,0.708,true
9!yjV7e&,gX$8m7zb,co_borrower,0.885,true
g&LFD)8&,M<<FD($3,co_borrower,0.729,true
gokFn%xK,5X%jV&1d,co_borrower,0.944,true
5X<6V(C&,5SL8Sqe&,co_borrower,0.746,false
5m<$%7zd,g%y8&B(j,co_borrower,0.928,false
iS<j%(zK,5Xc$m%zb,co_borrower,0.887,true
gSkFbq$j,5XFm0(J3,co_borrower,0.764,false
5!Ljn)88,MXym0yJ8,co_borrower,0.786,true
gokFS&$j,X#kFmB13,co_borrower,0.817,true
5Xy*Sr1d,g%F6b7(3,co_borrower,0.941,true
go(*DBjM,ivc6D(C&,co_borrower,0.94,true
5X%g&%e&,5Sk$V&(M,co_borrower,0.869,true
F%$$D)(&,gX(jj((b,co_borrower,0.717,true
5#$znBzM,Mv%zbr1M,co_borrower,0.918,true
MokFnr$M,gX<jDq82,co_borrower,0.838,true
5<$gS%(M,5X<jbBj3,co_borrower,0.866,true
5<cjm71d,MS%F0B13,co_borrower,0.812,false
FX$Fm718,5o$6&)(3,co_borrower,0.828,true
5mLFn%$M,5S<Fn&(2,co_borrower,0.823,false
g%kF%qj8,5%<8V%1j,co_borrower,0.864,true
5X%6&q$0,g%kjVBe&,co_borrower,0.939,false
5mH80%$&,FXyFj7eM,co_borrower,0.897,true
m<(8%%e3,5X%Fm(j8,co_borrower,0.726,true
5m%gS$j&,iScmmy$j,co_borrower,0.894,false
F%$z0qxj,5o<@m71&,co_borrower,0.735,true
5S(z&y(b,5X(8S(1j,co_borrower,0.799,true
F%<@Sr(&,X#kFmBJb,co_borrower,0.789,false
m<y$0$JK,gX%gmqjd,co_borrower,0.748,false
iS<Fn$12,9Xym%&xK,co_borrower,0.712,true
9!yjm)C8,5Xkgb)Cd,co_borrower,0.942,true
9!yjm)C8,5SHFD%8b,co_borrower,0.742,false
5X<@0q1K,5!(FDq(K,co_borrower,0.746,true
m<y@Vyj&,5X%zSre2,co_borrower,0.847,false
5X(gDy8j,gX<6nyJ&,co_borrower,0.742,true
gmkFm(CK,5&Fz0rj2,co_borrower,0.767,true
5!F6%)JM,5SF@V&C2,co_borrower,0.832,true
iXFF0(eM,M&(j&yeK,co_borrower,0.884,true
5Xymbqj8,5Xkz0&xj,co_borrower,0.756,true
5%kF%qJd,gmF$D)(0,co_borrower,0.86,true
5XygV$$d,9!(z&yJ2,co_borrower,0.77,true
5mcgVyJd,9S<$DBj&,co_borrower,0.936,true
5o<$&(1d,g!czV((j,co_borrower,0.836,true
5X<m%(Jb,5mc*VyJK,co_borrower,0.795,true
5X<$bq(j,No<FV)jj,co_borrower,0.779,true
9Xy$m%jK,5m(jn%1K,co_borrower,0.881,true
5XH60&z&,Xv%6&)e8,co_borrower,0.792,true
5mc$nyCM,5%y8S%$M,co_borrower,0.793,true
5mc*m&$M,9XyjD7C0,co_borrower,0.713,true
5oLFbBC2,gXc@m7jd,co_borrower,0.771,true
5X%m&qCK,gX%FVBj&,co_borrower,0.753,true
gXkmS7C0,go(*DBx8,co_borrower,0.861,false
5o%6SBC3,5X%jD(xM,co_borrower,0.944,false
m#kFb$Cb,i#L6&%(K,co_borrower,0.794,true
5X%j&(zM,5X%F0qxM,co_borrower,0.917,true
iS<8j&zK,5S%@S7x&,co_borrower,0.748,true
5X<60yz2,5X%m%yzd,co_borrower,0.793,true
MSy6&rz8,iS<Fnyj3,co_borrower,0.739,true
gSyz%%e2,5%<8&$$3,co_borrower,0.947,true
FX<g0$jM,iX<$n%CM,co_borrower,0.834,true
gS%zjrz0,5Xymbqj8,co_borrower,0.776,true
5mH80%$&,M&($&&88,co_borrower,0.862,true
g!(FS%Cd,F%kjDyjj,co_borrower,0.784,true
gScF&(eb,g<<Fn%J2,co_borrower,0.74,false
5Xk8&Bx0,5&LFjBx2,co_borrower,0.749,true
gX%8&y10,F%kF%%eb,co_borrower,0.937,true
iSkFm718,m<<6b)xd,co_borrower,0.908,true
gm%Fj&Cj,gXFgS(J&,co_borrower,0.916,false
MXy$%B80,M#<F0$$0,co_borrower,0.813,true
NS<zb((2,5m<$bq(b,co_borrower,0.782,true
MXy$%qxM,5mc6D)1b,co_borrower,0.782,false
m<HgbBxK,MXkFmqJ3,co_borrower,0.716,true
g%c6b%(M,gX(8S$zK,co_borrower,0.772,true
5<yjD&C2,5mF8%BJ3,co_borrower,0.708,true
g<%FVB$3,5%($V78M,co_borrower,0.831,true
NXLg0yj3,gSkF0$1M,co_borrower,0.842,true
5%y8S%$M,MXy*0BJ0,co_borrower,0.87,false
g!yFb$j&,5SyFj%1j,co_borrower,0.876,true
5Xk$SB(b,5&%zD%JM,co_borrower,0.733,true
5Xk6bBJb,g<c*%7zM,co_borrower,0.906,true
gX(jjq82,5Sc6&7$&,co_borrower,0.812,true
5m<6V($&,5Xy*S7j0,co_borrower,0.728,false
5Xkz&)$j,gS<Fn$j2,co_borrower,0.896,true
gmLF%%j8,iXFz0yz2,co_borrower,0.838,true
5X<jn)(j,9!y$j&z8,co_borrower,0.796,false
5S(6%yC2,9X$$0$JM,co_borrower,0.744,true
5Xc$j(xb,5!y*&y$K,co_borrower,0.854,true
5%%@Dq1j,5S<6&Be0,co_borrower,0.804,true
5mk6mr(M,5SFj0(xd,co_borrower,0.86,false
g%kjbr$M,Nm<FmrjK,co_borrower,0.864,true
5#%FVrz8,Fv(jm)e3,co_borrower,0.947,false
5Sk6S$$j,5m(*D)1d,co_borrower,0.766,false
g&yF0qjd,5oc*m%$d,co_borrower,0.891,true
5%c$&$C2,gvy6mqzM,co_borrower,0.875,true
Mv%zbr1M,g!%$mrx8,co_borrower,0.924,true
5mFFVqjM,gSk8ny$2,co_borrower,0.705,true
5XkzjB88,5<yjD&C2,co_borrower,0.833,true
5X%6&)CK,5X(8by8d,co_borrower,0.938,true
5SLF&y1j,5<y6V)1M,co_borrower,0.7,true
5XH@brCd,iX<$Dq1j,co_borrower,0.809,false
5X%6nBC2,MXyFm)13,co_borrower,0.883,true
9S<zDyeb,5X(6&7xb,co_borrower,0.852,true
Fo%8jyj&,j&kFD)Jj,co_borrower,0.772,false
iS<$0$C0,5mH8Dyz&,co_borrower,0.729,true
g<<zS(82,5X%@m(10,co_borrower,0.717,true
5%<8&(J3,5<yFmqxM,co_borrower,0.837,false
5X%j%)8&,iS<z&$$8,co_borrower,0.906,true
5S(gD&(8,M&(8S(J2,co_borrower,0.868,true
5o<F%7xj,5ocFm)x&,co_borrower,0.903,true
5Xkjm7C3,5X%jbB$2,co_borrower,0.899,true
g%%Fjrxd,g%<Fb((3,co_borrower,0.86,false
FX%@mqeb,iS%zDrCK,co_borrower,0.896,true
gS%Fby8j,iSLzmq$8,co_borrower,0.764,false
jX<zn(e0,5%<8%(Jd,co_borrower,0.741,true
5XFm0(J3,N<<zV(Jd,co_borrower,0.814,true
5Xk60(Jj,g<yFS&(&,co_borrower,0.719,true
5Xym&&J8,5&<z&$z&,co_borrower,0.891,true
5SLFjqCb,5#Lmb&1&,co_borrower,0.95,true
5XymbqxM,gv(FV%(&,co_borrower,0.754,false
g%yFnyCj,M&(6mrxK,co_borrower,0.793,true
5SH*%%$K,5SFj0(xd,co_borrower,0.885,true
5%<8&r82,5X<FVBx0,co_borrower,0.88,true
gok8&(zd,5Xk60%$b,co_borrower,0.707,false
9v<Fj%j3,g%%F%78b,co_borrower,0.772,true
iS<Fnqx8,gS%z%(CM,co_borrower,0.878,true
5X<6jr$M,m%km&7J8,co_borrower,0.785,false
5X<jn)(j,5Sc$Sq1K,co_borrower,0.833,false
5o<zn$$M,M&(6mrxK,co_borrower,0.946,true
FvF$Dyz2,5m$m&%x2,co_borrower,0.733,true
5vFzD$jb,5%y$&($b,co_borrower,0.935,true
5v%$m(C&,gokFn7$2,co_borrower,0.933,true
5#$znBjM,5XkFn7xj,co_borrower,0.713,false
5X<zn7Jd,FX(Fj&Jj,co_borrower,0.884,true
5!yF%r1&,m<HjmBJ3,co_borrower,0.887,true
5!(zb$C8,5S<zS(zM,co_borrower,0.778,true
MmkFm$ej,MXyzD%e3,co_borrower,0.705,true
9!yzj%C0,Fokzm)Jd,co_borrower,0.869,true
5XyFS7$d,5#L@m(1j,co_borrower,0.713,true
5m(jn$e2,m%km&7e3,co_borrower,0.727,true
g!HFjrC0,FX%mjq1b,co_borrower,0.798,true
ivkjDr83,5%<8&78&,co_borrower,0.877,true
gmH6S&eM,5<$$&B13,co_borrower,0.93,true
iSLz07C2,Fo%@Vyj0,co_borrower,0.791,true
