customer_id,snapshot_date,age_band,gender,city,district,branch_code,branch_name,customer_tenure_months,occupation_category,income_band,customer_type,total_accounts,has_savings,has_current_account,has_deposit,has_loan,has_mobile_banking,has_internet_banking,product_holding_count,avg_savings_balance_3m,avg_deposit_balance_3m,total_deposit_balance,outstanding_loan_balance,monthly_avg_transaction_amount,monthly_transaction_count,days_since_last_transaction,active_months_last_6m,debit_transaction_count_3m,credit_transaction_count_3m,digital_login_count_3m,atm_transaction_count_3m,branch_transaction_count_3m,customer_segment,segment_description,segment_score,dormant_flag,dormant_risk_level,dormant_probability,dormant_reason_code,recommended_campaign,recommended_channel,next_best_action,credit_score,credit_risk_label,churn_probability,churn_risk_label,loan_type,digital_banking_adoption,lat,lng,segmentation_model_version,dormant_model_version,scoring_timestamp
CUST000000044,2026-06-01,>65,F,Jayapura,Jayapura,BXY502,Cabang Jayapura,27,Profesional,10-25jt,Individual,2,True,False,True,True,False,False,5,17878610.37,20331085.55,21226678.88,77088350.5,4331426.21,50,0,6,53,43,17,48,6,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.9788,False,LOW,0.0381,BALANCE_DECLINE,Upgrade Digital Banking,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,564,POOR,0.0112,LOW,KTA,None,-2.564962,140.628586,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000045,2026-06-01,>65,M,Jakarta Selatan,Jakarta Selatan,BXY941,Cabang Sudirman,154,Wiraswasta,>50jt,Individual,1,True,False,False,True,True,True,3,712622.02,1254168.61,1478893.91,72249808.26,6976008.47,6,217,1,9,14,1,50,3,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.8023,False,MEDIUM,0.6342,LOW_TRANSACTION_COUNT,Cross-sell Deposito,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,456,BAD,0.722,HIGH,KKB,Passive,-6.265514,106.819152,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000046,2026-06-01,18-25,M,Denpasar,Denpasar,BXY515,Cabang Kuta,194,UMKM,>50jt,SME,2,True,True,True,True,False,False,1,247491545.45,57196105.25,61870683.06,918261544.67,4761639.41,10,25,6,30,19,10,41,8,SME Owner,Nasabah pemilik usaha kecil dan menengah,0.5631,False,LOW,0.0163,BALANCE_DECLINE,SME Advisory,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,569,POOR,0.0,LOW,KTA,None,-8.713858,115.261415,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000047,2026-06-01,26-35,M,Sidoarjo,Sidoarjo,BXY800,Cabang Sidoarjo,186,Wiraswasta,5-10jt,SME,1,True,False,True,True,True,True,2,24656959.47,9464879.26,9853377.0,980315908.76,4943065.83,58,2,4,43,120,18,56,9,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.8401,False,LOW,0.1341,LOW_TRANSACTION_COUNT,Payroll Bundle,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,670,FAIR,0.1433,LOW,KKB,Passive,-7.491128,112.765983,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000048,2026-06-01,46-55,M,Samarinda,Samarinda,BXY535,Cabang Samarinda,176,Pelajar,>50jt,SME,2,True,False,True,True,True,True,3,175265108.06,1210467804.03,1287529421.75,24681813.81,12995017.86,77,12,5,4,200,7,14,1,Affluent Depositor,Nasabah saldo tinggi dengan kepemilikan deposito kuat,0.7166,False,LOW,0.0708,NORMAL_ACTIVITY,Cross-sell Deposito,Relationship Manager,Tawarkan produk deposito atau wealth bundling sesuai profil saldo.,702,FAIR,0.1574,LOW,KKB,Passive,-0.470004,117.118028,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000049,2026-06-01,18-25,M,Samarinda,Samarinda,BXY416,Cabang Samarinda,157,Pelajar,10-25jt,SME,6,True,False,True,False,True,True,1,328790679.47,1402969136.52,1604402748.93,4921637.21,11868925.61,51,3,4,86,52,13,15,11,Affluent Depositor,Nasabah saldo tinggi dengan kepemilikan deposito kuat,0.614,False,LOW,0.1252,NORMAL_ACTIVITY,Cross-sell Deposito,Branch Outreach,Tawarkan produk deposito atau wealth bundling sesuai profil saldo.,702,FAIR,0.1437,LOW,None,Passive,-0.462554,117.107695,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000050,2026-06-01,36-45,F,Makassar,Makassar,BXY797,Cabang Makassar Sudirman,175,Pelajar,5-10jt,Individual,1,True,False,True,True,False,False,5,17071684.61,9309129.21,10835862.53,19888450.93,13527303.41,64,1,5,126,108,3,28,7,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7048,False,LOW,0.0872,MATURED_DEPOSIT,Reaktivasi Dormant,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,525,BAD,0.0707,LOW,KPR,None,-5.102184,119.410729,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000051,2026-06-01,18-25,F,Banda Aceh,Banda Aceh,BXY843,Cabang Banda Aceh,108,Pensiunan,5-10jt,Individual,2,True,False,True,True,True,True,2,7947067.91,43111341.48,46495784.23,47014982.89,4172238.13,28,2,4,76,19,16,25,0,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.8171,False,LOW,0.1514,NORMAL_ACTIVITY,Loan Restructure Outreach,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,683,FAIR,0.1819,LOW,KPR,Passive,5.511208,95.371222,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000052,2026-06-01,>65,F,Bekasi,Bekasi,BXY192,Cabang Bekasi Barat,110,Petani/Nelayan,10-25jt,Individual,2,True,False,True,True,False,False,4,31520464.48,29082271.98,34707416.43,44072121.14,13955551.83,55,159,3,149,84,0,39,2,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.5841,False,MEDIUM,0.4643,LOW_TRANSACTION_COUNT,Payroll Bundle,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,657,FAIR,0.2967,LOW,KTA,None,-6.283156,106.982905,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000053,2026-06-01,46-55,F,Jember,Jember,BXY248,Cabang Jember,48,UMKM,25-50jt,SME,5,True,True,True,True,False,False,1,283412053.07,41318044.74,49155273.51,1434341136.08,4051557.86,16,10,5,47,6,0,39,10,SME Owner,Nasabah pemilik usaha kecil dan menengah,0.9687,False,LOW,0.2239,NORMAL_ACTIVITY,Loan Restructure Outreach,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,501,BAD,0.1889,LOW,KTA,None,-8.225867,113.649768,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000054,2026-06-01,56-65,M,Jakarta Selatan,Jakarta Selatan,BXY254,Cabang Sudirman,185,Wiraswasta,25-50jt,Individual,2,True,False,True,True,True,False,1,28041090.83,12321824.34,14587616.34,69946379.51,1787141.87,18,3,3,15,45,8,37,4,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7991,False,LOW,0.1657,LOW_TRANSACTION_COUNT,Reaktivasi Dormant,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,543,BAD,0.1206,LOW,KPR,Passive,-6.268217,106.793028,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000055,2026-06-01,>65,M,Makassar,Makassar,BXY222,Cabang Makassar Sudirman,15,Wiraswasta,25-50jt,Individual,4,True,False,True,True,False,False,1,10354474.55,59511732.65,66052325.88,89873012.11,10808258.09,21,14,6,48,11,7,5,5,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.9773,False,LOW,0.0381,NO_DIGITAL_LOGIN,Reaktivasi Dormant,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,571,POOR,0.1552,LOW,KTA,None,-5.132905,119.394019,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000056,2026-06-01,36-45,F,Bojonegoro,Bojonegoro,BXY820,Cabang Bojonegoro,210,Pelajar,>50jt,SME,6,True,False,True,True,False,False,1,5420657.47,17284816.72,17675737.73,98875555.49,3955539.14,23,8,5,8,10,20,39,2,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7389,False,LOW,0.0249,MATURED_DEPOSIT,Reaktivasi Dormant,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,671,FAIR,0.0124,LOW,KTA,None,-7.155851,111.882912,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000057,2026-06-01,56-65,M,Tangerang,Tangerang,BXY309,Cabang Tangerang,191,Wiraswasta,5-10jt,Individual,6,True,False,True,True,True,False,4,126839012.61,688454222.71,728187823.16,50645703.27,4666840.43,31,24,5,88,5,10,51,0,Affluent Depositor,Nasabah saldo tinggi dengan kepemilikan deposito kuat,0.6964,False,LOW,0.1142,NORMAL_ACTIVITY,Cross-sell Deposito,Branch Outreach,Tawarkan produk deposito atau wealth bundling sesuai profil saldo.,769,GOOD,0.0541,LOW,KKB,Passive,-6.164692,106.582081,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000058,2026-06-01,18-25,F,Bandung,Bandung,BXY212,Cabang Bandung Braga,179,Pelajar,>50jt,Individual,6,True,False,True,True,False,False,1,32947151.94,20203608.1,21136619.43,38835120.1,3237014.73,61,19,3,62,8,13,32,0,Payroll Customer,Nasabah payroll aktif,0.6397,False,LOW,0.1517,NORMAL_ACTIVITY,Loan Restructure Outreach,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,654,FAIR,0.1021,LOW,KPR,None,-6.867904,107.574213,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000059,2026-06-01,>65,F,Medan,Medan,BXY354,Cabang Medan Sudirman,82,Pelajar,<5jt,Individual,6,True,False,True,True,False,False,2,18248728.84,23228011.0,24191915.76,1932563118.04,10819666.3,62,23,4,53,133,12,29,3,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.9653,False,LOW,0.095,LOW_ACTIVITY,Reaktivasi Dormant,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,512,BAD,0.1379,LOW,KPR,None,3.572137,98.664144,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000060,2026-06-01,56-65,M,Pekanbaru,Pekanbaru,BXY315,Cabang Pekanbaru,91,Pegawai,5-10jt,SME,2,True,True,True,True,True,True,2,3499727.49,12996471.96,13597007.91,12625351.9,12099482.9,79,7,3,190,236,15,19,10,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7519,False,LOW,0.1185,BALANCE_DECLINE,Cross-sell Deposito,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,639,POOR,0.202,LOW,KTA,Passive,0.502508,101.419767,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000061,2026-06-01,>65,M,Padang,Padang,BXY333,Cabang Padang,19,Pegawai,10-25jt,SME,5,True,True,True,True,False,False,4,6155654.36,49893873.94,58167587.16,1986596949.33,6499063.29,69,25,3,7,197,20,20,11,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.8662,False,LOW,0.1642,BALANCE_DECLINE,Payroll Bundle,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,568,POOR,0.2534,LOW,KKB,None,-0.962384,100.396351,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000062,2026-06-01,26-35,M,Jakarta Pusat,Jakarta Pusat,BXY756,Cabang Gambir,78,Wiraswasta,<5jt,Individual,5,True,False,True,True,False,False,2,387038285.94,635288879.18,736455258.72,13762316.44,13416337.23,72,147,5,186,32,16,26,12,Affluent Depositor,Nasabah saldo tinggi dengan kepemilikan deposito kuat,0.6419,False,LOW,0.2389,NORMAL_ACTIVITY,Cross-sell Deposito,Branch Outreach,Tawarkan produk deposito atau wealth bundling sesuai profil saldo.,806,GOOD,0.2145,LOW,KPR,None,-6.202385,106.794272,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000063,2026-06-01,46-55,M,Sorong,Sorong,BXY331,Cabang Sorong,50,Pegawai,25-50jt,Individual,5,True,False,True,True,True,True,2,1610823.86,30529636.39,37485514.49,1385073403.88,544400.17,58,23,4,122,106,16,5,3,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.6022,False,LOW,0.0859,NORMAL_ACTIVITY,SME Advisory,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,527,BAD,0.0762,LOW,KPR,Passive,-0.91779,131.280506,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000064,2026-06-01,18-25,M,Surabaya,Surabaya,BXY424,Cabang Manyar,114,Pegawai,5-10jt,Individual,2,True,False,True,True,True,False,1,9148706.05,20363089.08,21581123.36,47622095.12,3230052.63,133,24,3,258,334,147,60,7,Digital Active,Nasabah aktif di channel digital,0.8871,False,LOW,0.2027,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,725,FAIR,0.037,LOW,KTA,Active,-7.254339,112.769068,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000065,2026-06-01,56-65,F,Bekasi,Bekasi,BXY171,Cabang Bekasi Barat,217,Pensiunan,<5jt,Individual,1,True,False,True,True,False,False,4,23916909.44,47746957.96,59317574.27,1392014051.12,10631510.79,70,8,6,37,148,16,37,2,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.8693,False,LOW,0.0,BALANCE_DECLINE,Payroll Bundle,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,660,FAIR,0.037,LOW,KPR,None,-6.256519,107.006298,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000066,2026-06-01,26-35,F,Medan,Medan,BXY234,Cabang Medan Sudirman,57,Pensiunan,25-50jt,SME,6,True,False,True,False,True,False,5,16617119.06,9199378.85,8827647.32,3724740.51,9264973.37,141,22,3,85,181,41,8,10,Digital Active,Nasabah aktif di channel digital,0.8336,False,LOW,0.2045,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,716,FAIR,0.1184,LOW,None,Active,3.561315,98.695982,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000067,2026-06-01,46-55,F,Balikpapan,Balikpapan,BXY438,Cabang Balikpapan,190,Pensiunan,10-25jt,SME,6,True,True,True,True,False,False,4,6665755.62,52214321.45,62795343.64,33999206.02,7614502.66,5,110,5,11,11,6,24,7,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.8299,False,MEDIUM,0.4126,NO_DIGITAL_LOGIN,Payroll Bundle,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,569,POOR,0.3734,MEDIUM,KPR,None,-1.307074,116.823685,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000068,2026-06-01,56-65,F,Jakarta Pusat,Jakarta Pusat,BXY366,Cabang Gambir,234,UMKM,<5jt,SME,2,True,True,True,True,True,True,5,20581357.8,16779235.83,17379935.91,857916284.45,12913116.58,44,9,6,80,117,2,4,0,SME Owner,Nasabah pemilik usaha kecil dan menengah,0.6829,False,LOW,0.1013,LOW_ACTIVITY,SME Advisory,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,588,POOR,0.1795,LOW,KTA,Passive,-6.220452,106.831528,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000069,2026-06-01,36-45,F,Jakarta Barat,Jakarta Barat,BXY468,Cabang Jakarta Barat,21,Pegawai,25-50jt,SME,4,True,False,True,True,True,True,3,6892817.82,71358336.31,73367938.36,1563542043.75,7925194.43,28,13,3,52,76,9,16,0,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.66,False,LOW,0.1463,LOW_TRANSACTION_COUNT,Loan Restructure Outreach,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,459,BAD,0.1339,LOW,KPR,Passive,-6.120497,106.753115,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000070,2026-06-01,46-55,F,Jember,Jember,BXY838,Cabang Jember,188,Profesional,25-50jt,SME,6,True,False,False,True,False,False,3,24331273.83,702464.87,809154.11,1443805691.43,2969760.91,18,1,6,36,22,18,32,11,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.8555,False,LOW,0.028,NORMAL_ACTIVITY,Payroll Bundle,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,487,BAD,0.1452,LOW,KKB,None,-8.160538,113.648286,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000071,2026-06-01,18-25,F,Yogyakarta,Yogyakarta,BXY385,Cabang Yogyakarta Malioboro,168,Pelajar,5-10jt,SME,6,True,False,True,True,True,False,5,19575600.43,29827368.85,33272966.01,49204086.66,349038.66,75,63,6,191,7,150,36,6,Digital Active,Nasabah aktif di channel digital,0.9262,False,LOW,0.0711,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,521,BAD,0.0793,LOW,KPR,Active,-7.810507,110.35142,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000072,2026-06-01,36-45,F,Denpasar,Denpasar,BXY375,Cabang Denpasar Gajah Mada,112,Wiraswasta,>50jt,Individual,4,True,False,True,False,True,True,5,3029532.07,20292241.47,19550337.98,1662723.79,5692755.34,122,20,5,156,77,33,38,8,Digital Active,Nasabah aktif di channel digital,0.9068,False,LOW,0.1293,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,542,BAD,0.0,LOW,None,Active,-8.656853,115.188892,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000073,2026-06-01,26-35,F,Tangerang,Tangerang,BXY844,Cabang Tangerang,177,Profesional,>50jt,SME,3,True,False,True,True,True,False,4,1687983.29,28012451.74,34482012.12,92518765.05,6144440.18,47,0,5,102,44,10,17,0,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.9731,False,LOW,0.0798,NORMAL_ACTIVITY,Cross-sell Deposito,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,650,FAIR,0.1933,LOW,KPR,Passive,-6.225066,106.620461,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000074,2026-06-01,56-65,M,Padang,Padang,BXY819,Cabang Padang,204,Pelajar,5-10jt,Individual,2,True,False,True,True,False,False,2,17296816.56,10677017.46,10557002.22,62159114.66,5078654.73,68,11,6,197,197,3,26,11,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.9499,False,LOW,0.0,BALANCE_DECLINE,Reaktivasi Dormant,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,750,GOOD,0.0736,LOW,KTA,None,-0.95092,100.320584,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000075,2026-06-01,36-45,F,Sorong,Sorong,BXY140,Cabang Sorong,139,Profesional,25-50jt,SME,4,True,True,True,True,False,False,2,12046084.96,56971067.26,67726164.21,462453090.61,1242524.74,45,7,6,95,10,13,59,6,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.6724,False,LOW,0.0412,NORMAL_ACTIVITY,Payroll Bundle,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,538,BAD,0.0088,LOW,KPR,None,-0.909963,131.211036,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000076,2026-06-01,26-35,M,Kediri,Kediri,BXY527,Cabang Kediri,173,Profesional,>50jt,Individual,1,True,False,True,True,True,False,1,9108121.98,69411259.88,66283213.51,64545540.43,7939672.48,78,1,5,181,149,20,33,10,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.8409,False,LOW,0.0711,LOW_ACTIVITY,SME Advisory,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,686,FAIR,0.0197,LOW,KPR,Active,-7.841836,112.057893,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000077,2026-06-01,18-25,F,Banyuwangi,Banyuwangi,BXY750,Cabang Banyuwangi,199,UMKM,5-10jt,SME,2,True,False,True,True,True,True,3,4275283.48,30832791.99,30702510.95,11391173.76,11753797.21,4,83,0,8,9,0,4,0,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.7815,True,HIGH,0.7784,LOW_TRANSACTION_COUNT,Reaktivasi Dormant,Call Center,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,480,BAD,0.7937,HIGH,KTA,Passive,-8.22681,114.355343,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000078,2026-06-01,18-25,F,Yogyakarta,Yogyakarta,BXY626,Cabang Yogyakarta Malioboro,33,UMKM,<5jt,SME,6,True,True,False,True,True,False,2,232605959.56,4076153.55,4724529.77,759408993.09,13287813.18,31,4,3,86,31,8,38,5,SME Owner,Nasabah pemilik usaha kecil dan menengah,0.8933,False,LOW,0.2193,NORMAL_ACTIVITY,Cross-sell Deposito,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,743,FAIR,0.1145,LOW,KTA,Passive,-7.785936,110.382133,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000079,2026-06-01,36-45,F,Palembang,Palembang,BXY851,Cabang Palembang,57,Wiraswasta,<5jt,SME,2,True,False,True,False,True,True,5,17905812.89,64324563.97,73866344.08,8462934.15,1231611.78,44,3,6,52,41,7,56,0,Payroll Customer,Nasabah payroll aktif,0.936,False,LOW,0.0,NO_DIGITAL_LOGIN,Payroll Bundle,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,685,FAIR,0.0,LOW,None,Passive,-3.019367,104.794384,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000080,2026-06-01,36-45,F,Malang,Malang,BXY476,Cabang Malang Soekarno Hatta,28,Pensiunan,25-50jt,SME,4,True,False,True,True,True,False,1,7464631.88,52621522.58,55058474.89,47315348.64,5766442.4,97,15,3,71,34,132,28,10,Digital Active,Nasabah aktif di channel digital,0.6459,False,LOW,0.2383,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,550,POOR,0.0749,LOW,KPR,Active,-7.999775,112.627697,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000081,2026-06-01,18-25,M,Palembang,Palembang,BXY755,Cabang Palembang,157,Wiraswasta,<5jt,SME,6,True,False,True,True,True,False,1,12987719.0,53149341.07,57999820.55,14501327.28,7467464.75,72,8,4,97,172,18,58,0,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.8656,False,LOW,0.1601,NO_DIGITAL_LOGIN,SME Advisory,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,646,POOR,0.1812,LOW,KKB,Passive,-3.009147,104.805417,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000082,2026-06-01,36-45,M,Padang,Padang,BXY345,Cabang Padang,128,Pegawai,10-25jt,Individual,3,True,True,True,True,True,True,3,27545574.15,16214116.82,17013325.5,15498299.37,10174262.01,60,13,6,128,101,12,28,3,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.94,False,LOW,0.0,LOW_TRANSACTION_COUNT,SME Advisory,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,613,POOR,0.0828,LOW,KPR,Passive,-0.951796,100.331188,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000083,2026-06-01,36-45,F,Depok,Depok,BXY702,Cabang Depok,174,UMKM,10-25jt,SME,3,True,False,True,True,False,False,3,22588113.65,49913155.3,50274273.26,366651267.06,11144377.49,49,17,4,121,145,13,45,3,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.6083,False,LOW,0.1165,LOW_ACTIVITY,SME Advisory,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,468,BAD,0.154,LOW,KTA,None,-6.400232,106.749471,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000000084,2026-06-01,56-65,F,Jakarta Pusat,Jakarta Pusat,BXY140,Cabang Gambir,94,Wiraswasta,10-25jt,Individual,1,True,False,True,True,False,False,3,29210840.23,37965570.77,42248153.98,22122722.26,4206067.2,13,21,4,20,9,7,23,12,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7415,False,LOW,0.1568,LOW_ACTIVITY,Upgrade Digital Banking,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,750,GOOD,0.1445,LOW,KTA,None,-6.191286,106.850353,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
